id,frameTime,voiceProb_sma_max,voiceProb_sma_min,voiceProb_sma_range,voiceProb_sma_linregc1,voiceProb_sma_linregerrA,voiceProb_sma_stddev,voiceProb_sma_skewness,voiceProb_sma_kurtosis,voiceProb_sma_amean,voiceProb_sma_duration,voiceProb_sma_upleveltime0.0,voiceProb_sma_downleveltime0.0,HNR_sma_max,HNR_sma_min,HNR_sma_range,HNR_sma_linregc1,HNR_sma_linregerrA,HNR_sma_stddev,HNR_sma_skewness,HNR_sma_kurtosis,HNR_sma_amean,HNR_sma_duration,HNR_sma_upleveltime0.0,HNR_sma_downleveltime0.0,F0_sma_max,F0_sma_min,F0_sma_range,F0_sma_linregc1,F0_sma_linregerrA,F0_sma_stddev,F0_sma_skewness,F0_sma_kurtosis,F0_sma_amean,F0_sma_duration,F0_sma_upleveltime0.0,F0_sma_downleveltime0.0,jitterLocal_sma_max,jitterLocal_sma_min,jitterLocal_sma_range,jitterLocal_sma_linregc1,jitterLocal_sma_linregerrA,jitterLocal_sma_stddev,jitterLocal_sma_skewness,jitterLocal_sma_kurtosis,jitterLocal_sma_amean,jitterLocal_sma_duration,jitterLocal_sma_upleveltime0.0,jitterLocal_sma_downleveltime0.0,jitterDDP_sma_max,jitterDDP_sma_min,jitterDDP_sma_range,jitterDDP_sma_linregc1,jitterDDP_sma_linregerrA,jitterDDP_sma_stddev,jitterDDP_sma_skewness,jitterDDP_sma_kurtosis,jitterDDP_sma_amean,jitterDDP_sma_duration,jitterDDP_sma_upleveltime0.0,jitterDDP_sma_downleveltime0.0,jitterLocEnv_sma_max,jitterLocEnv_sma_min,jitterLocEnv_sma_range,jitterLocEnv_sma_linregc1,jitterLocEnv_sma_linregerrA,jitterLocEnv_sma_stddev,jitterLocEnv_sma_skewness,jitterLocEnv_sma_kurtosis,jitterLocEnv_sma_amean,jitterLocEnv_sma_duration,jitterLocEnv_sma_upleveltime0.0,jitterLocEnv_sma_downleveltime0.0,jitterDEnv_sma_max,jitterDEnv_sma_min,jitterDEnv_sma_range,jitterDEnv_sma_linregc1,jitterDEnv_sma_linregerrA,jitterDEnv_sma_stddev,jitterDEnv_sma_skewness,jitterDEnv_sma_kurtosis,jitterDEnv_sma_amean,jitterDEnv_sma_duration,jitterDEnv_sma_upleveltime0.0,jitterDEnv_sma_downleveltime0.0,shimmerLocal_sma_max,shimmerLocal_sma_min,shimmerLocal_sma_range,shimmerLocal_sma_linregc1,shimmerLocal_sma_linregerrA,shimmerLocal_sma_stddev,shimmerLocal_sma_skewness,shimmerLocal_sma_kurtosis,shimmerLocal_sma_amean,shimmerLocal_sma_duration,shimmerLocal_sma_upleveltime0.0,shimmerLocal_sma_downleveltime0.0,shimmerLocEnv_sma_max,shimmerLocEnv_sma_min,shimmerLocEnv_sma_range,shimmerLocEnv_sma_linregc1,shimmerLocEnv_sma_linregerrA,shimmerLocEnv_sma_stddev,shimmerLocEnv_sma_skewness,shimmerLocEnv_sma_kurtosis,shimmerLocEnv_sma_amean,shimmerLocEnv_sma_duration,shimmerLocEnv_sma_upleveltime0.0,shimmerLocEnv_sma_downleveltime0.0,pcm_intensity_sma_max,pcm_intensity_sma_min,pcm_intensity_sma_range,pcm_intensity_sma_linregc1,pcm_intensity_sma_linregerrA,pcm_intensity_sma_stddev,pcm_intensity_sma_skewness,pcm_intensity_sma_kurtosis,pcm_intensity_sma_amean,pcm_intensity_sma_duration,pcm_intensity_sma_upleveltime0.0,pcm_intensity_sma_downleveltime0.0,speakingRate_sma_max,speakingRate_sma_min,speakingRate_sma_range,speakingRate_sma_linregc1,speakingRate_sma_linregerrA,speakingRate_sma_stddev,speakingRate_sma_skewness,speakingRate_sma_kurtosis,speakingRate_sma_amean,speakingRate_sma_duration,speakingRate_sma_upleveltime0.0,speakingRate_sma_downleveltime0.0,label
45758-000,0.0,0.9039531,0.22056309999999998,0.6833899999999999,-0.004839783,0.15188629999999997,0.19839079999999998,-0.8869292,2.636779,0.6931755999999999,66,65,1,314.5909,-12.40243,326.9933,1.183993,34.19385,63.256969999999995,3.2029970000000003,13.0655,31.438679999999998,66,65,1,491.0645,132.0901,358.9743,-1.488974,96.46793000000001,113.0026,0.3123415,1.728748,298.3942,60,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9.037281999999999e-07,6.941323e-10,9.030341e-07,-1.004188e-09,1.6734389999999997e-07,2.1425229999999998e-07,1.7073650000000002,5.0939879999999995,1.401266e-07,66,65,1,5.0,0.8333333,4.1666669999999995,0.11497760000000001,0.5501289,1.0955700000000002,0.8572280999999999,2.890409,2.9629630000000002,27,26,1,0
45758-006,0.0,0.9423892,0.21963429999999998,0.7227549,-0.0019073760000000001,0.1414663,0.17129860000000002,0.1378816,2.534149,0.5892261,39,38,1,27.598840000000003,-17.65643,45.25526,-0.1069026,8.739655,10.74478,0.40089050000000004,2.709394,2.404696,39,38,1,283.1858,46.88667,236.2991,-4.053274,41.85817,69.09085,0.5280001999999999,2.403993,156.831,38,37,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.216771e-06,2.1966379999999998e-09,5.214575e-06,-2.703215e-08,1.231437e-06,1.623714e-06,1.3623290000000001,3.4603370000000004,1.242055e-06,39,38,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
25066-012,0.0,0.9535415,0.1255435,0.827998,-0.0006095359999999999,0.1477477,0.19073410000000002,-0.5357017,2.799516,0.6133438,240,239,1,460.517,-23.41206,483.929,0.07376809,21.412979999999997,54.505340000000004,6.216092,45.742,13.02258,240,239,1,306.5471,26.80135,279.7457,-0.2907538,38.01504,54.42389,1.094558,3.606557,121.0041,200,199,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,8.111941e-06,4.633492e-10,8.111478e-06,-1.413369e-09,1.158796e-06,1.607457e-06,2.11895,7.450517,1.154287e-06,240,239,1,8.333333,0.8333333,7.5,0.01189104,1.219635,1.6305399999999999,0.24890320000000002,2.4205970000000003,4.2910449999999996,201,200,1,0
16486-001,0.0,0.9728753000000001,0.1676859,0.8051894,-0.0004698585,0.2133998,0.2464265,-0.2519305,1.6805240000000001,0.6145669,385,384,1,312.2412,-25.03581,337.2771,-0.01981908,21.81213,47.582409999999996,4.461993,25.50078,15.48085,385,384,1,491.0645,52.28758,438.7769,-0.2825027,68.06494,93.61806,0.8387416999999999,3.790832,223.6714,295,294,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.07700731,0.0256691,0.0513382,4.203777e-05,0.001847846,0.0055794040000000005,-8.026621,68.86616,0.07626686,104,103,1,0.07700731,0.0256691,0.0513382,4.203777e-05,0.001847846,0.0055794040000000005,-8.026621,68.86616,0.07626686,104,103,1,5.525859e-06,4.301871e-10,5.525429000000001e-06,4.496786e-10,5.841021e-07,8.284156e-07,2.2997810000000003,9.338794,5.628318e-07,385,384,1,11.66667,0.8333333,10.83333,-0.0006523198999999999,1.459074,2.05057,0.7850345000000001,3.4860660000000006,4.82659,346,345,1,0
44209-000,0.0,0.9435382,0.36205,0.5814883000000001,-0.01265734,0.12042080000000001,0.19640339999999998,-1.166893,2.7604599999999997,0.7823787,36,35,1,460.517,1.312702,459.2043,10.35956,96.24816,158.2405,1.7838009999999997,4.342706,89.52891,36,35,1,322.1655,22.9885,299.177,7.673478,33.343540000000004,86.80275999999999,-0.1614924,1.8715009999999999,192.7104,31,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.267013e-06,5.030316e-09,1.2619830000000001e-06,-1.708305e-08,2.6792349999999997e-07,4.137552e-07,1.303708,3.2948800000000005,3.399552e-07,36,35,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
56896-025,0.0,0.8187701999999999,0.3660345,0.4527358,-0.0009924463,0.08927435,0.11292939999999999,-0.3184277,2.332815,0.620873,86,85,1,14.71369,-8.341949000000001,23.05564,-0.07323711,4.464871,5.762671,-0.0329439,2.168034,3.536689,86,85,1,205.3571,39.36039,165.9967,0.4550702999999999,20.22989,29.83215,-0.5582764,5.351563,128.2289,81,80,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.24966e-06,1.737229e-09,1.247923e-06,2.174975e-09,2.453031e-07,3.2515819999999996e-07,1.334558,3.7120589999999996,2.762974e-07,86,85,1,5.0,0.8333333,4.1666669999999995,0.03738821,0.5316525,0.8357818000000001,1.6347200000000002,6.122730000000001,2.659575,47,46,1,3
44574-001,0.0,0.8533098,0.08508247,0.7682273000000001,0.00017316990000000002,0.13863879999999998,0.1665144,-0.292408,2.334696,0.5735084,496,495,1,460.517,-13.6191,474.1361,-0.1959987,54.0333,95.56102,3.0735200000000003,11.78955,36.846270000000004,496,495,1,480.2032,36.03604,444.1672,-0.32725190000000004,59.951330000000006,92.04729,1.459982,4.401917,162.8116,403,402,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.3333333,0.6666666,0.0001897195,0.01449244,0.05573879,-10.56997,118.4986,0.9943503,177,176,1,1.0,0.3333333,0.6666666,0.0001897195,0.01449244,0.05573879,-10.56997,118.4986,0.9943503,177,176,1,9.113382e-06,1.258607e-10,9.113256e-06,1.886209e-09,5.015619000000001e-07,9.778616e-07,4.395283,27.966,4.247582e-07,496,495,1,11.66667,0.8333333,10.83333,-0.001204269,2.00096,2.368509,0.5801451999999999,2.246228,4.666302,457,456,1,3
68117-002,0.0,0.9237716999999999,0.159272,0.7644996999999999,0.001704091,0.18670150000000002,0.23365100000000003,-0.7792818,2.11669,0.6750863,156,155,1,24.95655,-20.99971,45.95626,0.09175594,10.29059,12.80376,-0.5889406999999999,1.921584,7.424019,156,155,1,467.7522,55.269180000000006,412.483,0.04411018,51.47497,72.48536999999999,1.034502,5.353293,200.2443,127,126,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.8728620000000003e-06,1.141548e-10,2.872748e-06,5.469166e-09,2.487717e-07,4.6945570000000004e-07,3.15825,13.81505,2.600578e-07,156,155,1,8.333333,0.8333333,7.5,0.01995635,2.038161,2.345371,0.30800459999999996,1.335432,4.529914,117,116,1,0
25066-015,0.0,0.8250871,0.3516543,0.47343279999999993,0.0008419132000000001,0.11136220000000001,0.1295075,0.04362091,1.8271580000000003,0.6139125,83,82,1,15.48487,-14.260639999999999,29.7455,0.1338137,6.190837,8.162901,-0.1149366,1.980348,2.449709,83,82,1,217.2167,34.51995,182.6967,-0.2971522,35.5046,43.62874,-0.279956,2.416306,141.9706,77,76,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.45305e-06,4.972779e-08,4.403322e-06,-6.330249e-09,9.189391e-07,1.15496e-06,0.6782795,2.762069,1.629769e-06,83,82,1,5.0,1.666667,3.333333,0.0008221616000000001,0.5585239000000001,0.7604114000000001,-2.154467,6.953636,4.659091,44,43,1,0
52053-006,0.0,0.9369187,0.1355627,0.8013561,0.001078753,0.1337264,0.19482449999999998,0.4047216,2.479942,0.49689350000000004,296,295,1,460.517,-25.70635,486.2234,0.07684665,23.00779,61.68751999999999,5.683333999999999,37.1508,8.174309,296,295,1,399.946,35.67447,364.2715,-0.01681068,54.99417,70.81519,0.31962009999999996,3.0230580000000002,175.7142,209,208,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6.049393e-06,2.746502e-09,6.046646e-06,2.4414960000000003e-09,7.059818e-07,1.011885e-06,2.33314,9.276432000000002,7.141209000000001e-07,296,295,1,17.5,2.5,15.0,0.01538736,1.917531,2.679423,0.02554714,3.110603,12.02335,257,256,1,0
81392-000,0.0,0.9288565999999999,0.2512629,0.6775937,0.0002353452,0.1795443,0.20666779999999998,-0.8627133,2.248559,0.7288598000000001,246,245,1,310.9007,-15.9538,326.8545,-0.01598095,16.61024,42.91063,5.471694,35.38836,18.42386,246,245,1,422.9489,54.01155,368.9374,-0.1409454,31.39412,52.46185,0.7217351,7.660846,192.0379,218,217,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0876130000000001e-05,1.187854e-10,1.0876010000000001e-05,1.014942e-11,1.043785e-06,1.566686e-06,2.9664639999999998,14.2495,9.435341e-07,246,245,1,10.0,1.666667,8.333333,0.01786565,1.152313,1.7832729999999999,0.7564736999999999,2.9121099999999998,6.050725,207,206,1,3
81392-042,0.0,0.9641733,0.11790170000000001,0.8462716,-1.436818e-05,0.2010287,0.2244721,-0.3503762,1.7787939999999998,0.6543922,2096,2095,1,460.517,-30.278740000000003,490.7957,0.0002120223,16.88032,38.131840000000004,6.077996,51.87955,13.19294,2096,2095,1,492.3076,31.37282,460.9348,-0.02352055,56.75018000000001,81.84839000000001,1.135876,5.362558,203.853,1717,1716,1,0.3946519,0.01171953,0.3829323,1.978126e-05,0.07936522,0.1021579,-0.8334248,2.6319310000000002,0.2342855,1615,1614,1,0.3946519,0.01171953,0.3829323,1.978126e-05,0.07936522,0.1021579,-0.8334248,2.6319310000000002,0.2342855,1615,1614,1,0.2354904,0.0006152271,0.2348752,2.812515e-05,0.0825377,0.09043381,0.21953960000000003,1.409483,0.1108451,1501,1275,226,0.2354904,0.0006152271,0.2348752,2.812515e-05,0.0825377,0.09043381,0.21953960000000003,1.409483,0.1108451,1501,1275,226,0.1112998,0.0004283301,0.1108715,-1.922529e-05,0.03036256,0.03668835,1.2522799999999998,3.076375,0.02931137,1821,1709,112,0.1112998,0.0004283301,0.1108715,-1.922529e-05,0.03036256,0.03668835,1.2522799999999998,3.076375,0.02931137,1821,1709,112,1.3122820000000002e-05,1.252567e-10,1.312269e-05,-2.2257e-10,1.02781e-06,1.515334e-06,2.746408,12.4146,9.054775e-07,2096,2095,1,30.0,0.8333333,29.16667,0.01109571,2.505013,7.271389999999999,0.143493,2.164326,14.112789999999999,2057,2056,1,3
18771-003,0.0,0.8763965,0.1682369,0.7081596,0.002635998,0.1866096,0.2183449,0.1582915,1.711223,0.4932142,66,65,1,16.292679999999997,-23.425810000000002,39.71849,0.05506635,8.961399,10.38825,0.14853239999999998,1.899982,-2.562914,66,65,1,444.5302,45.00703,399.5232,-3.582155,66.15269,93.38306,0.4651183,3.203157,225.1378,39,38,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.687309e-06,7.760165e-10,1.686533e-06,1.203981e-08,2.530817e-07,4.152923e-07,2.39134,7.271636,2.124133e-07,66,65,1,5.0,0.8333333,4.1666669999999995,0.11497760000000001,0.5501289,1.0955700000000002,0.8572280999999999,2.890409,2.9629630000000002,27,26,1,0
26753-011,0.0,0.7823308000000001,0.4873054,0.29502540000000005,-0.004895539,0.09058958,0.1040653,-0.6676211999999999,1.840858,0.6833425,16,15,1,12.684510000000001,-7.148424,19.832929999999998,-0.4239388,5.525980000000001,6.814959,-0.9242636000000001,2.400451,6.397734,16,15,1,124.4526,36.405,88.04759,2.3294200000000003,17.65723,22.99469,-1.285975,4.1220360000000005,99.92709,16,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.999815e-06,4.313503e-07,3.568465e-06,2.109909e-08,1.00992e-06,1.157016e-06,0.03835335,1.685455,2.306299e-06,16,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
35063-002,0.0,0.8855622,0.2358771,0.6496851,8.655861e-05,0.1311575,0.1566362,-0.2142459,2.396949,0.6120788,66,65,1,460.517,-10.77314,471.2901,0.17003320000000002,73.03959,96.37349,2.113179,7.36901,53.499930000000006,66,65,1,447.7495,32.00998,415.7395,0.108499,69.85915,86.49825,0.5378307,3.014777,185.4828,61,60,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.462904999999999e-06,4.972591e-10,5.462408000000001e-06,-3.896007e-09,1.116631e-06,1.4841589999999998e-06,1.885774,5.5010959999999995,8.158228000000001e-07,66,65,1,8.333333,0.8333333,7.5,0.22283270000000002,1.099579,2.1754330000000004,1.145032,2.6530009999999997,3.611111,27,26,1,3
18771-001,0.0,0.7919268,0.05602114,0.7359055999999999,4.194612e-06,0.1167135,0.13898210000000003,-0.3989959,2.456028,0.5165867999999999,516,515,1,460.517,-28.90813,489.4251,0.01422233,22.24031,58.750890000000005,5.572888,36.37399,11.09043,516,515,1,460.3988,29.263890000000004,431.1349,-0.01002325,59.583290000000005,73.65469,1.1791969999999998,4.357293,136.3989,404,403,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.13891589999999998,0.0463053,0.09261058,0.0001810971,0.004985875,0.01247856,-6.360765,43.716409999999996,0.1368425,67,66,1,0.13891589999999998,0.0463053,0.09261058,0.0001810971,0.004985875,0.01247856,-6.360765,43.716409999999996,0.1368425,67,66,1,4.431011e-06,5.620015e-11,4.430955e-06,4.533277e-10,2.447732e-07,4.7231749999999997e-07,5.24378,37.405159999999995,2.108343e-07,516,515,1,15.0,3.333333,11.66667,-0.000364322,1.707805,2.15938,-0.40027840000000003,2.774621,12.337530000000001,477,476,1,0
87083-014,0.0,0.7978158000000001,0.1534733,0.6443425,-0.0005578531,0.15234679999999998,0.1836761,0.03601708,1.775253,0.4958669,356,355,1,460.517,-22.29597,482.813,-0.05814087,60.21206,99.4362,3.028451,11.668,34.748740000000005,356,355,1,291.8794,17.89709,273.9823,-0.33431320000000003,34.74725,51.04094,1.348918,4.749844,108.683,209,208,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.47727820000000004,0.1590927,0.3181855,0.03598526,0.05965978,0.1107239,-1.5643040000000001,3.859521,0.41761850000000006,8,7,1,0.47727820000000004,0.1590927,0.3181855,0.03598526,0.05965978,0.1107239,-1.5643040000000001,3.859521,0.41761850000000006,8,7,1,6.01798e-06,1.923863e-10,6.017788000000001e-06,-2.145689e-09,4.382269e-07,8.166377e-07,4.175508,23.385070000000002,4.044771e-07,356,355,1,8.333333,0.8333333,7.5,0.01745959,1.2567959999999998,2.239887,-0.003432406,1.3279809999999999,4.897476,317,316,1,0
52053-005,0.0,0.9554722999999999,0.02974544,0.9257268,-0.00040423389999999997,0.20187660000000002,0.2440283,0.20589050000000003,1.9254069999999999,0.5487382,605,604,1,460.517,-28.270359999999997,488.7874,-0.01849108,58.33585,105.5279,3.212767,12.4081,35.31031,605,604,1,489.8213,27.00422,462.8171,-0.07236014,61.90079,80.32165,0.5022272,4.056366000000001,187.7011,395,394,1,0.09835443,0.03278481,0.06556962,1.079249e-05,0.00109299,0.004784049,-12.165939999999999,156.576,0.09793231,233,232,1,0.09835443,0.03278481,0.06556962,1.079249e-05,0.00109299,0.004784049,-12.165939999999999,156.576,0.09793231,233,232,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.01144821,0.00013163969999999999,0.01131657,4.163979e-05,0.0026944029999999997,0.0049692009999999995,-0.958303,1.925819,0.008308401,324,323,1,0.01144821,0.00013163969999999999,0.01131657,4.163979e-05,0.0026944029999999997,0.0049692009999999995,-0.958303,1.925819,0.008308401,324,323,1,7.629871e-06,1.094666e-10,7.629761999999999e-06,-1.35183e-09,5.808274999999999e-07,1.0393729999999998e-06,4.088718,22.84055,5.384753000000001e-07,605,604,1,10.0,1.666667,8.333333,0.005880954,1.376617,1.932638,-0.02707133,2.0542700000000003,7.279152000000001,566,565,1,0
95465-003,0.0,0.9047903,0.39532290000000003,0.5094675000000001,3.275720999999999e-05,0.09638194,0.119529,-1.081992,3.47841,0.7605911999999999,175,174,1,22.51754,-8.853491,31.371029999999998,0.002046529,5.418931,6.702578,-0.7647653,3.046232,12.20427,175,174,1,320.2462,39.800990000000006,280.4452,-0.1288675,20.75478,37.33963,0.8602477,7.2349369999999995,168.7691,174,173,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.4682029999999995e-06,7.893906e-10,3.467414e-06,-2.949065e-09,2.302146e-07,4.597672e-07,4.6047,28.717740000000003,2.92248e-07,175,174,1,5.0,0.8333333,4.1666669999999995,-0.01351121,0.8963979999999999,1.21773,0.6739408,1.822675,3.1801470000000003,136,135,1,0
